random,somefield,date,noquery,id,tweet_text
4,1687246912,Sun May 03 08:10:42 PDT 2009,NO_QUERY,kfritz,The Facebook friends page is horrible now because I can't fb stalk 
4,1687627670,Sun May 03 09:11:20 PDT 2009,NO_QUERY,CumpsD,"Cleaned up Facebook, lots of junk piled up since I joined in 2007. Simple profile again now "
4,1688115331,Sun May 03 10:22:30 PDT 2009,NO_QUERY,melissablake,@OhMishka Oh yes! Are you on Facebook? I have an entire photo album of myself wearing my polos. It's called Polos on Parade! 
4,1690943493,Sun May 03 16:44:08 PDT 2009,NO_QUERY,askseesmic,@toshiyori we will as soon as we have finished basic features like Facebook commenting 
4,1691125541,Sun May 03 17:09:05 PDT 2009,NO_QUERY,acobb1319,I like the TweetDeck it allows me to see Facebook and Twitter!  I am already becoming addicted 
4,1691383053,Sun May 03 17:44:24 PDT 2009,NO_QUERY,ZJDanger,@Jonasbrothers How do you have a live chat on Facebook? I don't get it... Guess I'm stupid. Anyway; I'll be there!  &lt;3
4,1691744071,Sun May 03 18:31:07 PDT 2009,NO_QUERY,designsbyprater,@gabrielryan...you must join Facebook! P.s. I love following y'alls blog 
4,1691822036,Sun May 03 18:40:57 PDT 2009,NO_QUERY,Spady56,just found the coolies from my High School back in the day on Facebook.... and they are still friends.. Somethings never change... 
4,1692295844,Sun May 03 19:41:25 PDT 2009,NO_QUERY,RequiemClothing,Feel free to add me on Facebook under Bruce Millward and join the Requiem Clothing group 
4,1692334018,Sun May 03 19:46:20 PDT 2009,NO_QUERY,GinaLaGuardia,"@mickeygomez I KNOW!!!!! I Tweeted it, Facebooked it, Stumbled it... just as big a softie as you. They should make a Disney movie... "
4,1692820757,Sun May 03 20:51:50 PDT 2009,NO_QUERY,dustinpitcher,Facebook Shuts Down Ku Klux Klan Group: TOS WIN http://bit.ly/lqGvL - This makes me happy 
4,1693088289,Sun May 03 21:31:59 PDT 2009,NO_QUERY,ckstarling,"Deep breath. Deep breath.  It's not at the &quot;Facebook-relationship-status-change&quot; stage yet, but...   "
4,1693296513,Sun May 03 22:07:08 PDT 2009,NO_QUERY,varunshridhar,"@kadambariyer when he does, in protest, 'Facebook-Rant-man' will step up to defend you! "
4,1693557302,Sun May 03 22:56:47 PDT 2009,NO_QUERY,bdsexton,I started reading &quot;The Essential Blender&quot; after recently finishing &quot;How to Do Everything: Facebook Applications&quot;. What could I be up to? 
4,1693606673,Sun May 03 23:06:48 PDT 2009,NO_QUERY,TheItFactor,"Did millions of quizzes on Facebook...hey, at least I got my homework done! "
4,1693653575,Sun May 03 23:16:58 PDT 2009,NO_QUERY,qiqi_chan,"Headache too. Plus the renovation noises upstairs is killing me  Anyway, Bali pictures are all uploaded to Facebook. Total of 355 pics "
4,1693872904,Mon May 04 00:06:54 PDT 2009,NO_QUERY,zelciia,Hehehe. 9 Facebook friends are playing Hell's Kitchen.  Welcome to Hell. I'm still #2 though. Now trying to get to #1.
4,1694110980,Mon May 04 01:08:01 PDT 2009,NO_QUERY,Conceptis,Added Twitter updates to @Conceptis Facebook page at http://tinyurl.com/d4cxze wondering if this one will show up... 
4,1694147323,Mon May 04 01:18:02 PDT 2009,NO_QUERY,vipvirtualsols,"Control which tweets u post on Facebook by using a hashtag, check out this awesome easy app!  http://apps.facebook.com/selectivetwitter/"
4,1694836570,Mon May 04 04:18:34 PDT 2009,NO_QUERY,Sparkie89,@DickieA YAY!!! I'm glad that I'm not the only one who is about to sign away their soul to Twitter and Facebook!  welcome! xxx
4,1694882128,Mon May 04 04:28:36 PDT 2009,NO_QUERY,junkie4yourlove,Created a new album on my Facebook for my Phantom cross stitch  I want to track my own progress so I feel like I am getting something done
4,1694955204,Mon May 04 04:43:44 PDT 2009,NO_QUERY,igeldard,Facebook Group: World Leaders  http://www.theatlantic.com/a/facebookhumor.mhtml
4,1694976311,Mon May 04 04:48:05 PDT 2009,NO_QUERY,htxt,"http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out "
4,1694976374,Mon May 04 04:48:06 PDT 2009,NO_QUERY,fadfdsj,"http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out "
4,1751212771,Sat May 09 18:55:40 PDT 2009,NO_QUERY,ccollinsmith,"@jstueve Oh LOL! Yes, on Facebook! That's a nice safe environment. Like a church basement! "
4,1751714188,Sat May 09 20:06:00 PDT 2009,NO_QUERY,justinowens,@sheasylvia Sometimes I wish Twitter had Facebook's &quot;like&quot; just so I could give you a thumbs up. Great job either way  - I suck too btw
4,1751785316,Sat May 09 20:16:13 PDT 2009,NO_QUERY,JamieV5N,"@BeccyR It's a program that shows all Twitter and Facebook status updates all in one.. it's alright, but yeah probably won't use it often "
4,1751887554,Sat May 09 20:31:20 PDT 2009,NO_QUERY,PuppyToast,@CareFtw *points at Facebook message* 
4,1752020748,Sat May 09 20:51:21 PDT 2009,NO_QUERY,KariAblinger,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing "
4,1752125277,Sat May 09 21:06:35 PDT 2009,NO_QUERY,BrandonCarlson,"Working on the store's Facebook group, getting ready to relax and play some 360. I'm thinking Mercenaries 2 tonight; Me likey explosions "
4,1752322173,Sat May 09 21:36:35 PDT 2009,NO_QUERY,areucrazy,"I can't believe how many people think it is great that I passed the quiz, &quot;how blond are you?&quot; on Facebook.  I am very blond!  "
4,1752383901,Sat May 09 21:46:33 PDT 2009,NO_QUERY,Riyanweb,Facebooking 
4,1752824156,Sat May 09 23:07:00 PDT 2009,NO_QUERY,PamelaPratt,"@kristenstewart9 WOW, I can't believe u reached the Facebook limit for # of friends! Crazy!! "
4,1752894579,Sat May 09 23:21:24 PDT 2009,NO_QUERY,yesthatsme,is starting to love twitter!!! Facebook-detox diet is working great 
4,1753452259,Sun May 10 01:42:29 PDT 2009,NO_QUERY,Portakal,Mariachi'nin yeni kampanyasi ve beraber gelistirdigimiz Facebook Uygulamasi (Shut The House) Hurriyet'e haber olmus: http://tr.im/msthhh 
4,1753517660,Sun May 10 02:02:20 PDT 2009,NO_QUERY,janinealino,"uploading photos.   (on: Facebook, &amp; Friendster... Myspace later.)"
4,1753533162,Sun May 10 02:07:05 PDT 2009,NO_QUERY,haonhien,Came tantalizingly close to acing a Facebook communism quiz. One question has &quot;I hope Britain will be next communist&quot; as correct answer. 
4,1753565976,Sun May 10 02:16:52 PDT 2009,NO_QUERY,IMissBradAndJen,"Watching videos on Facebook makes me feel like the biggest creep. Which I guess I am. Also, tweet #200! Woohoo! "
4,1753714097,Sun May 10 03:03:05 PDT 2009,NO_QUERY,skyhawkmatthew,@Patty_B You didn't see everyone going on about it on Facebook about 3 months ago? 
4,1753971709,Sun May 10 04:22:50 PDT 2009,NO_QUERY,joshlim,"@nikicheong I seldom read the papers, but I read your column today, @nikicheong. Viva la Facebook + Twitter! "
4,1754136758,Sun May 10 05:07:44 PDT 2009,NO_QUERY,vanillacokehead,has the periodic pimp of his Facebook profile. enjoy!   http://bit.ly/9OJHw
4,1754601636,Sun May 10 06:48:54 PDT 2009,NO_QUERY,emmorrisonjr,I am trying to figure out how to use Twitter now that I have been forcibly removed from Facebook. 
4,1754654138,Sun May 10 06:58:48 PDT 2009,NO_QUERY,jrleckie,"Happy Mother's Day Mom! Actually, she's not on Twitter or Facebook and rarely checks her email....Guess I better give her a call. "
4,1755706750,Sun May 10 09:49:22 PDT 2009,NO_QUERY,timdnew,&quot;feliz dia mamiiiiii Te Amooo! Dios te Bendigaa!! GRACIAS!&quot;   -  Jackelin Celedon Mares  from Facebook  - Her Spanish is better than mine 
4,1759728969,Sun May 10 19:51:25 PDT 2009,NO_QUERY,HighKeyCamera,So... you should type &quot;HighKey Camera&quot; into your Facebook search bar... become a fan of whatever comes up... 
4,1759774546,Sun May 10 19:56:51 PDT 2009,NO_QUERY,soulsingersongs,"@OliviaBondoc OH, WOWWWWWW!  That is soooo cool!  I can't believe how great of an artist you are!  Can I post that on my Facebook?  "
4,1770653316,Mon May 11 21:53:30 PDT 2009,NO_QUERY,brooklyngirl86,"@SistersTalk We can really use sum new relationship statuses on Facebook  U made my day, LMAO"
4,1770867550,Mon May 11 22:28:35 PDT 2009,NO_QUERY,yonaa,How to remove Facebook Quizzes from your home stream http://tr.im/l6pt (via @anima) | thank you 
4,1770952276,Mon May 11 22:43:38 PDT 2009,NO_QUERY,jinjaDev,"@allankent Facebook chat list thingy came out yesterday or the day before. Ye, its pretty useful. "
4,1771081536,Mon May 11 23:08:14 PDT 2009,NO_QUERY,masoomtulsiani,@Ch3ryl22 Are you on Facebook? By what name? 
4,1771109428,Mon May 11 23:13:31 PDT 2009,NO_QUERY,divinjohn,Facebook Notification is Cooler Now! 
4,1791806726,Wed May 13 21:09:52 PDT 2009,NO_QUERY,zilch,"Study shows Facebook, YouTube at work makes better employees http://tr.im/ljb4 - everyone, you know what to do: share this with your boss "
4,1792240905,Wed May 13 22:33:33 PDT 2009,NO_QUERY,ulmster,"@amirk nih mir.. Get Paid to Tweet, Facebook And Comment On Blogs  http://gawker.com/5253213 #notafraidtobeservicey #craigslist"
4,1792939167,Thu May 14 00:46:30 PDT 2009,NO_QUERY,ndthuan,"c� ai x�i Facebook cho em add friend v?i, ch? c� friend n�o "
4,1793266985,Thu May 14 02:01:31 PDT 2009,NO_QUERY,willanne009,Facebook ! friendster .  Fated to love you ..
4,1793287275,Thu May 14 02:06:17 PDT 2009,NO_QUERY,ben_israel,@redsheep how come Facebook? I would have thought Wikipedia was more the school 
4,1793287767,Thu May 14 02:06:24 PDT 2009,NO_QUERY,gegeimuth,"i'm opening Twitter, Facebook, and Friendster "
4,1793481740,Thu May 14 02:51:47 PDT 2009,NO_QUERY,melizadeleon,"Hi Friends! I just got home from Anvaya. Fun, fun! Pictures to be uploaded in Multiply and Facebook soon. "
4,1793482208,Thu May 14 02:51:55 PDT 2009,NO_QUERY,dgs4832,finally got around to linking to Facebook...go me!..still boring though! 
4,1793660645,Thu May 14 03:32:24 PDT 2009,NO_QUERY,Nightsearch,"Forgot my cell phone at home. I feel so cut off from the world  If you need to reach me, msg me on Facebook or something!"
4,1793877441,Thu May 14 04:17:04 PDT 2009,NO_QUERY,itzr3n0911,"Good Morning All my twitter and Facebook heads. Having a good day? Let me know how its going!!! Keep your head up, and the haterade down "
4,1793879143,Thu May 14 04:17:24 PDT 2009,NO_QUERY,EionRobb,Facebook chat now has bold and underline... so does the pidgin-facebookchat plugin 
4,1793960518,Thu May 14 04:32:39 PDT 2009,NO_QUERY,MarkHomeming,@bobbiewan so you do  (in response to your Facebook msg
4,1793988346,Thu May 14 04:37:43 PDT 2009,NO_QUERY,Pearlintheocean,@boyced oh ok i get it. I didn't want to put it on here  i put it on Facebook xx
4,1794011502,Thu May 14 04:41:57 PDT 2009,NO_QUERY,Katie_Traut,@StephenR13 It's a tricky game. Facebook is worse though. 
4,1794622333,Thu May 14 06:13:03 PDT 2009,NO_QUERY,davekerpen,@carriekerpen @theKbuzz We got a shoutout from Chris Pan / Facebook !  #womma
4,1795316737,Thu May 14 07:33:21 PDT 2009,NO_QUERY,Merebearrr,@avrill15 Get on Facebook.  I wanna talkkkk.
4,1822720749,Sat May 16 20:13:48 PDT 2009,NO_QUERY,savekirkland4th,"Did you know? Thanks to our friend Manon on Facebook, we know how to say &quot;fireworks&quot; in French! It's feux d'artifices! "
4,1824330509,Sun May 17 00:55:49 PDT 2009,NO_QUERY,yvujnna,uploading swimming pics in http://tinyurl.com/ogmzbd (Multiply) and http://tinyurl.com/qx6hk3 (Facebook)  http://plurk.com/p/uao61
4,1824446272,Sun May 17 01:25:09 PDT 2009,NO_QUERY,mattyza,"@snappingturtle Yep, that's the Twitter integration at the moment. Kinda like that &quot;Twitter-to-Facebook Status&quot; plugin. "
4,1824637768,Sun May 17 02:15:31 PDT 2009,NO_QUERY,jamesthedj,Finished up my show at Time Out Lounge &amp; Martini Bar on Saturday Night.  Check me out on Facebook (finally).... 
4,1824955590,Sun May 17 03:41:30 PDT 2009,NO_QUERY,DJMissfrenchie,"@dvjfitz Hehe, tell me about it! Posting some photos on Facebook now. Thanks for your sponsorship "
4,1825063682,Sun May 17 04:10:54 PDT 2009,NO_QUERY,Gravija,I'm home and uploading today's episode of DREAM TV up on Facebook and YouTube! 
4,1825584717,Sun May 17 06:12:15 PDT 2009,NO_QUERY,jasminekpk,@izyism Just messaged you on Facebook! 
4,1826279966,Sun May 17 08:07:50 PDT 2009,NO_QUERY,F2Photo,If feels good to do a wedding and within days you've changed a dozen peoples Facebook profile pics. 
4,1827502873,Sun May 17 10:50:52 PDT 2009,NO_QUERY,lovekassyyay,I feel special because Paul added me on Facebook 
4,1828021299,Sun May 17 11:55:46 PDT 2009,NO_QUERY,FaceBookEconomy,waiting for Facebook to roll out it's &quot;Verified Apps&quot; program 
4,1828023020,Sun May 17 11:55:59 PDT 2009,NO_QUERY,CubanaLAF,"Dear Twitter: Since you won't let me change my avatar without cutting off my eyes, I will change it on Facebook. xoxo, Me. "
4,1831220511,Sun May 17 18:27:14 PDT 2009,NO_QUERY,rowdy18fan,"Ok, so got BFL on Facebook, now, if I could find some of my other friends. If you're my friend on here and you have facebook, link me up! "
4,1831236983,Sun May 17 18:29:14 PDT 2009,NO_QUERY,Naroh,"@KateOldham Kate, friendship request on Facebook! "
4,1831298160,Sun May 17 18:36:12 PDT 2009,NO_QUERY,gschandler,Hello Hiroyo from Twitter to Facebook. See!?! 
4,1833624127,Sun May 17 23:54:00 PDT 2009,NO_QUERY,Dr_Jared,Does anyone on here that doesn't have me added on Myspace &amp; Facebook have one of the two? @reply me! 
4,1833624175,Sun May 17 23:54:01 PDT 2009,NO_QUERY,patches1177,"Hooked on Digsby! http://www.digsby.com/ Give it a try. Supports all major IM clients AND Facebook, MySpace, Twitter, and LinkedIn. "
4,1833678358,Mon May 18 00:04:45 PDT 2009,NO_QUERY,Sheamus,"Have we hooked up on Facebook? Friend me here, and please state your Twitter ID!  http://bit.ly/10nM9b"
4,1833802535,Mon May 18 00:30:44 PDT 2009,NO_QUERY,annysmiles,"thinks that Restaurant City on Facebook is so damn addictive. Can't stop playing it. Somehow, I know I'll regret this right before exams. "
4,1833866856,Mon May 18 00:44:33 PDT 2009,NO_QUERY,AishaAlsayegh,Work. Smile. Worry. Daydream. Love. Hug. Eat. Facebook. Twitter 
4,1833950367,Mon May 18 01:03:20 PDT 2009,NO_QUERY,xtian_blue,is done uploading send-off photos in Multiply and Facebook. 
4,1834047340,Mon May 18 01:25:32 PDT 2009,NO_QUERY,katiedoyle,Facebook just told me I'm going to marry a nerd who will always love me less than sci-fi.  I'm okay with that. 
4,1834095526,Mon May 18 01:36:38 PDT 2009,NO_QUERY,victortan,@dk That's not my main reason to be on Facebook 
4,1834174516,Mon May 18 01:55:02 PDT 2009,NO_QUERY,papavictorlima,"Waking up on the PC, lets do the daily checks, Tweeters, Facebookers, Forums.... first coffee though "
4,1834193358,Mon May 18 01:59:35 PDT 2009,NO_QUERY,my220x,Just got myself TweetDeck  Seems pretty good and allows me to manage Twitter and Facebook 
4,1834429798,Mon May 18 02:54:16 PDT 2009,NO_QUERY,ramdomthoughts,Off to update my Facebook Info page thingy. Should be interesting - for me - not for you 
4,1834469903,Mon May 18 03:03:27 PDT 2009,NO_QUERY,anwyn,@misfish My houseguest is looking to get hold of your boyfriend - tell him to check his Facebook 
4,1834669865,Mon May 18 03:48:14 PDT 2009,NO_QUERY,xattabych,Worlds oldest Facebooker ( http://ow.ly/7x7W ) joined Twitter: http://ow.ly/7x85 
4,1834747423,Mon May 18 04:04:09 PDT 2009,NO_QUERY,Cookie_dav,@thegriff Could you add me on Facebook sometime please? 
4,1834801493,Mon May 18 04:14:56 PDT 2009,NO_QUERY,uncool01,"@helen_bop  I hope they burst. I'm on Facebook looking at radfem groups (@Ren_Ev to blame for that) and seriously, my GODDESS."
4,1834829970,Mon May 18 04:20:18 PDT 2009,NO_QUERY,PhickOTM,@soapydoc Thanks! I asked Michelle if I could use her pics on the Facebook group too.  I am going to enjoy today.
4,1834863220,Mon May 18 04:26:41 PDT 2009,NO_QUERY,PTWalkley2009,"everyone, thanks for listening to my songs and paying attention! please join the mailing list for upcoming tour +find me on Facebook "
4,1835195471,Mon May 18 05:23:43 PDT 2009,NO_QUERY,Katie_Vee,@crayg ok cool thanks  seems better for me to keep up to date with people in SA and not as time consuming as Facebook
4,1835412651,Mon May 18 05:56:08 PDT 2009,NO_QUERY,thea21,is connecting with her elementary classmates and schoolmates through Facebook.  http://plurk.com/p/uk8w6
4,1835453715,Mon May 18 06:01:39 PDT 2009,NO_QUERY,imehesz,"finally I changed my profile image on some sites  (ie: Twitter, Facebook etc) let me know if I look too &quot;happy&quot;  thx"
4,1836226796,Mon May 18 07:36:52 PDT 2009,NO_QUERY,AdamLeeNakaela,@AudiKhalid You have to go to www.twitpic.com and upload your pictures from there. Just like Facebook. 
4,1836398946,Mon May 18 07:55:40 PDT 2009,NO_QUERY,harryfrank,"@bourquejeff Facebook is the next one  I bet over half of Grace is on Facebook, so it's an effective media to leverage."
4,1879975213,Thu May 21 23:42:30 PDT 2009,NO_QUERY,Aitibi,huhuuuuu  twitter works in Facebook 
4,1879985287,Thu May 21 23:44:26 PDT 2009,NO_QUERY,xclarke78x,@Renee3 Uploaded the last logo for #GenYTO to the Facebook group... if you still want me to send it via email I can as well. Enjoy 
4,1880314985,Fri May 22 00:48:37 PDT 2009,NO_QUERY,itsAGthing,Uploading pics to Facebook made me happy remembering the fun I had this past month.  Can't wait for the upcoming festivities planned! 
4,1880372784,Fri May 22 01:00:39 PDT 2009,NO_QUERY,girlstoys,"@andreawong_nz @andreawong_nz here, here seesmic is great and you can run more than one account from it and Facebook "
4,1880653432,Fri May 22 02:00:50 PDT 2009,NO_QUERY,dondihananto,@pandji returning the favour dude... see my Facebook status 
4,1880992030,Fri May 22 03:13:25 PDT 2009,NO_QUERY,soundian,Now Twitter is on my Facebook 
4,1881039777,Fri May 22 03:23:29 PDT 2009,NO_QUERY,DennisRegalbuto,Just invited everyone to join Twitter hoping they can help me figure it out.     It seems so bare &amp; empty compared to Facebook.
4,1881069512,Fri May 22 03:29:53 PDT 2009,NO_QUERY,MagnusJonsson,Facebook just approved Expono's Facebook integration! You can now share albums/photos with your FB friends and post stories to your wall 
4,1881138254,Fri May 22 03:43:43 PDT 2009,NO_QUERY,BeeRealty,@heatherdedona I wish Seesmic or Tweet Deck had a &quot;friend&quot; search like Facebook where it starts auto-populating. Would help my memory! 
4,1881976883,Fri May 22 05:58:52 PDT 2009,NO_QUERY,lovingsue,"while mojo is missing, I keep myself busy with photo editing and playing restaurant city @ Facebook. "
4,1881993043,Fri May 22 06:00:46 PDT 2009,NO_QUERY,dannythompson,@sarah4380 Thanks! It was about bloody time too  Good to see you here. I have managed to avoid Facebook up to now.
4,1882045075,Fri May 22 06:07:08 PDT 2009,NO_QUERY,EmilyNatanya,Chatting to my Aunt Ruth on Facebook hahaha! 
4,1882144535,Fri May 22 06:19:12 PDT 2009,NO_QUERY,momsfreein2020,"Yes Zac I have Twitter, and Myspace and Facebook and well you get the point now come find me "
4,1882601113,Fri May 22 07:09:46 PDT 2009,NO_QUERY,uncommon_sense,@ShaunaN You know what's funny about Amp - the Facebook page (Canadian one in any case) is categorized under Pharmaceuticals 
4,1882695969,Fri May 22 07:19:43 PDT 2009,NO_QUERY,glamorous_be,@misterSuperb Mashup with Facebook Photo's 
4,1882836747,Fri May 22 07:34:08 PDT 2009,NO_QUERY,dominggo,Indonesian imams OK Facebook - but no flirting!  guide on using fb by indon's imams http://tinyurl.com/indonfb
4,1883201612,Fri May 22 08:10:19 PDT 2009,NO_QUERY,zero9,@scthorne so glad to see you here  Make sure you connect your twitter to your Facebook account so your tweets feed over.
4,1883305039,Fri May 22 08:20:20 PDT 2009,NO_QUERY,meanttolive,"@ariherzog Would anyone want to invest in Facebook? Every time they redesigned their site, stock would drop 50%. "
4,1898408306,Sat May 23 18:06:32 PDT 2009,NO_QUERY,amandasan,Apparently I can call anyone from the Facebook Blackberry app who has their number on Facebook...  This could be fun 
4,1932274371,Tue May 26 21:09:01 PDT 2009,NO_QUERY,BrittFarris,"New Albums up on Facebook!! More to come, but I gotta get some sleep "
4,1932529660,Tue May 26 21:39:20 PDT 2009,NO_QUERY,Winley,"@worldofhiglet @JewelStaite Really? I like MySpace, I've met some great people on there. Facebook I don't get, but I do like MySpace.  "
4,1932697507,Tue May 26 22:01:01 PDT 2009,NO_QUERY,DerekMacario,New Photos and Art On The Wee Gees Facebook Page and A New Video Added to the Wall; http://tr.im/TWGFBP Fan The Blog For Updates 
4,1932731628,Tue May 26 22:05:33 PDT 2009,NO_QUERY,littleozzyman,@mdeters �Que tal! Was looking through Facebook friends with Twitter and your name popped up 
4,1932861019,Tue May 26 22:23:34 PDT 2009,NO_QUERY,rayjohnz,"@aniedj how are you?  Btw, thanks for the @DavidArchie hug on Facebook! "
4,1932914193,Tue May 26 22:31:22 PDT 2009,NO_QUERY,pasAnto5,"| Videos &amp; Pics for the #BearPride ready! Go to Jose Spinnin Facebook Fan Page to watch them, or to go my own profile "
4,1933085615,Tue May 26 22:57:39 PDT 2009,NO_QUERY,zyrafa,@Reds72 Silly .. of course you have Facebook! 
4,1933137998,Tue May 26 23:05:43 PDT 2009,NO_QUERY,CheeseySpoot,@Dark_Romance Facebook 
4,1933214876,Tue May 26 23:17:55 PDT 2009,NO_QUERY,forty4vn,k?t n?i danh b? ?i?n tho?i di ??ng v?i Facebook Contact th?t tuy?t 
4,1936081443,Wed May 27 07:25:18 PDT 2009,NO_QUERY,beijingfairmont,We DIGG this  &quot;Digg Adds Twitter and Facebook Sharing Options&quot; http://bit.ly/ZdYCd
4,1956110410,Thu May 28 21:12:28 PDT 2009,NO_QUERY,ankurmoulik,I'm on Facebook.Search as Ankur Moulik and add me ! 
4,1956309929,Thu May 28 21:36:26 PDT 2009,NO_QUERY,KyleKalbfleisch,Make sure if you don't have me add me to Facebook &quot;Kyle Kalbfleisch&quot; &amp; Myspace &quot;www.myspace.com/kdiddy521978&quot; 
4,1956527717,Thu May 28 22:04:25 PDT 2009,NO_QUERY,smuttysteff,"I like when I get over old crushes via Facebook, usually because they haven't aged well. *Some* of us have done all right. "
4,1956744761,Thu May 28 22:34:58 PDT 2009,NO_QUERY,bkbonin,@jilster Hi!! Is Twitter so complicated?? I think Facebook isn't hard. 
4,1956771525,Thu May 28 22:38:58 PDT 2009,NO_QUERY,xianvox,More info is up for &quot;PORCELAIN&quot; (Sat.Jun.6th) @ Facebook ( http://tinyurl.com/nnbubz ) &amp; MySpace ( http://tinyurl.com/nup9fe )!  RSVP!  
4,1956811686,Thu May 28 22:45:06 PDT 2009,NO_QUERY,vipvirtualsols,Urging my #twittercrew to join me on Facebook until I get all your details off Twitter! (just incase)  http://bit.ly/yPSGz
4,1957003003,Thu May 28 23:15:01 PDT 2009,NO_QUERY,modernality,"Oh, I give up.  Just look up Modernality Home Decor if you want to add me on Facebook.... "
4,1957183048,Thu May 28 23:45:10 PDT 2009,NO_QUERY,OJAS_SHARMA,Playing Mafia Wars at Facebook 
4,1957321698,Fri May 29 00:09:08 PDT 2009,NO_QUERY,Judd2121,Plurk and Facebook.  ahahahaha )
4,1957423831,Fri May 29 00:27:31 PDT 2009,NO_QUERY,binks31,@bodiecruz What's his e-mail add? Can you please send it to me? So I can add him on Facebook. Thanks! 
4,1957433116,Fri May 29 00:29:19 PDT 2009,NO_QUERY,SteveSchuitt,"HOW TO: Share Voice Notes via Twitter, Facebook, and Blogs: http://tr.im/mLne Hit me back with a phonevite message "
4,1957434450,Fri May 29 00:29:34 PDT 2009,NO_QUERY,ajlanghorn,Off to Staffordshire today. Plus revision. And @natalidelconte is now a Facebook friend of mine 
4,1957669968,Fri May 29 01:13:38 PDT 2009,NO_QUERY,ktee22,Are we Facebook friends yet?   http://bit.ly/b1FNZ
4,1957670561,Fri May 29 01:13:46 PDT 2009,NO_QUERY,JamieDeSmet,Going On The London Eye Today  Wooooo Going To Take Lots Of Pictures So Add Me On Facebook To See Them When I Tweet That I'm Back Okay. 
4,1957699832,Fri May 29 01:19:33 PDT 2009,NO_QUERY,Mawiyel319,talked to Angie about twitter ) she might make an account ) I hope she does... and Facebook too 
4,1957700893,Fri May 29 01:19:46 PDT 2009,NO_QUERY,ToniLiveVideo,"I'm new to Twitter, and wanna make new friends  Anyone on Facebook? http://tinyurl.com/ToniLive"
4,1957743420,Fri May 29 01:28:12 PDT 2009,NO_QUERY,garymurning,"@debbieskerten Yes, I spotted you over an Facebook  Thanks! You making the most of the lovely weather today?"
4,1960159201,Fri May 29 07:31:06 PDT 2009,NO_QUERY,kookijhe,Playing 'Restaurant City' on Facebook. 
4,1960353678,Fri May 29 07:49:51 PDT 2009,NO_QUERY,MetropcsNY,MetroPCS was at the Haitian Day Parade in Brooklyn last weekend.  Photos up at our Facebook page.  Make a friend of MetroPCSNY 
4,1960649938,Fri May 29 08:17:38 PDT 2009,NO_QUERY,Haarsha,I will also take him to the Zoo Lake afterward for a relaxing walk - will post pics on Facebook! 
4,1960760696,Fri May 29 08:27:51 PDT 2009,NO_QUERY,NikaB84,Good Mornin Facebook Peeps . . . Today's the big day 
4,1961135371,Fri May 29 09:02:24 PDT 2009,NO_QUERY,UlrikPoulsen,/ just got a direct message from @stephenfry. We're practically best buddies now - beat that Facebook! 
4,1962043958,Fri May 29 10:26:12 PDT 2009,NO_QUERY,Gotto7,thinking victory is ours because everyone on Facebook should hate me and Misty for hogging their news feed! 
4,1962351202,Fri May 29 10:54:47 PDT 2009,NO_QUERY,shamara99,I'm a horrible person and ain't been on Facebook in so long so friend welcome and follow our friend @tweetyelitou u too! Miss ya back 
4,1962485139,Fri May 29 11:07:06 PDT 2009,NO_QUERY,DiscoPants86,@the_redQUEEN Facebook is chavtasic 
4,1962676836,Fri May 29 11:26:49 PDT 2009,NO_QUERY,wirely,can tell it's Friday by the number of people lurking on Facebook. I'm counting the minutes to the end of the workweek - about 20 to go. 
4,1962817449,Fri May 29 11:43:30 PDT 2009,NO_QUERY,kewlrats,Just realized how incredibly confusing my Tweets appear to my Facebook friends. 
4,1962900107,Fri May 29 11:53:26 PDT 2009,NO_QUERY,FrankieM7,@imaginetruth Happy Early Birthday - beating all those Facebook wishes. 22 isn't bad...try doubling that and then some 
4,1962960960,Fri May 29 11:59:27 PDT 2009,NO_QUERY,PaulHodorogea,"Facebook private messages email notification - DISABLED!  - asta pana trece spamul, virusii, viermii ?i sis-ul "
4,1963886128,Fri May 29 13:23:59 PDT 2009,NO_QUERY,sheenaps,Is now the friend of my Russian-speaking Armenian dad on Facebook 
4,1963931112,Fri May 29 13:28:03 PDT 2009,NO_QUERY,rjkingsley1,I will be back on Facebook et al after the exams in two weeks time. Bye for now! 
4,1964018291,Fri May 29 13:36:00 PDT 2009,NO_QUERY,nickolaswriter,"@socilover Shyeah. And I haven't even checked out your Facebook page. Scuttlebutt at the precinct says it's all good there, too... "
4,1964019501,Fri May 29 13:36:07 PDT 2009,NO_QUERY,marismith,"@Jeff_Ogden Awesome! Thanks, Jeff! Yay, that was a fun Facebook interview @Mike_Stelzner did with me. Casual but lotsa tips. "
4,1964557334,Fri May 29 14:25:38 PDT 2009,NO_QUERY,xxARAxx,*OFF Follow me bby!  http://friendster.com/pekyooara http://broken1624.multiply.com Facebook: aranorimasarte@yahoo.com  Goodnight&amp;Gumornng
4,1964969455,Fri May 29 15:06:37 PDT 2009,NO_QUERY,ketes,@Matt_Silverman Tweeter (and Facebook) are my way of avoiding parenting my kids.  Pretty sure they count against Mom of the year! 
